data,estado,cidade,casos_totais,casos_novos,obitos_totais,obitos_novos,ano,mes,data_carga
2023-03-18,SE,Aracaju/SE,169414,32,2616,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Bujaru/PA,2081,4,43,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,CASO SEM LOCALIZAÇÃO DEFINIDA/MT,0,0,0,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Cacique Doble/RS,1443,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Caxias do Sul/RS,168401,255,1701,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Cristais Paulista/SP,1307,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Fernão/SP,747,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Fervedouro/MG,1655,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Ipirá/BA,3329,1,80,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Itapetim/PE,2879,1,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Iturama/MG,13560,0,268,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Japonvar/MG,794,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Jequitibá/MG,934,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Junqueiro/AL,1320,1,53,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Matias Olímpio/PI,742,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Nipoã/SP,533,0,18,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Novo Horizonte/SC,703,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Paiva/MG,395,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Parapuã/SP,1608,0,52,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Pedra Azul/MG,2497,0,49,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SE,Pirambu/SE,975,0,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Puxinanã/PB,1101,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Rancharia/SP,7740,18,121,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Rio do Fogo/RN,1227,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Senador Salgado Filho/RS,707,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,São Miguel do Araguaia/GO,7834,1,88,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,São Pedro do Paraná/PR,923,2,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Urutaí/GO,1090,10,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Valparaíso de Goiás/GO,35808,22,452,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Vila Pavão/ES,2974,11,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Visconde do Rio Branco/MG,8660,0,143,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Águas Vermelhas/MG,573,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Almadina/BA,2824,0,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Alvinópolis/MG,2602,0,26,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Aragominas/TO,1169,9,11,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Atalaia do Norte/AM,4251,1,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Cabo de Santo Agostinho/PE,19156,11,565,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Campo Grande do Piauí/PI,544,8,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Casinhas/PE,777,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Catolândia/BA,3009,0,45,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Claraval/MG,1108,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Douradoquara/MG,680,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Fernando de Noronha/PE,407,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Glicério/SP,1389,0,23,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Gouvelândia/GO,1675,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Ibiracatu/MG,293,0,3,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Inhangapi/PA,744,3,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SE,Itabaianinha/SE,3851,1,77,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Lago do Junco/MA,491,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Marapanim/PA,1236,1,46,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Morrinhos do Sul/RS,1014,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Santa Cruz do Xingu/MT,771,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Serrinha/BA,11899,1,115,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Soure/PA,780,1,26,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Terezinha/PE,1215,3,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Trindade do Sul/RS,1523,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Água Azul do Norte/PA,1761,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Aracruz/ES,41064,21,286,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Areias/SP,400,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Bertópolis/MG,905,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Campanário/MG,410,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Campina das Missões/RS,1487,5,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Canudos do Vale/RS,258,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Condor/RS,2410,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Coronel Sapucaia/MS,1605,0,45,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Cristiano Otoni/MG,813,0,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Echaporã/SP,820,0,29,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Ibirapuitã/RS,719,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Mata Grande/AL,1076,0,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Nicolau Vergueiro/RS,144,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Paranaiguara/GO,1877,6,61,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Pedra Bonita/MG,751,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AP,Pedra Branca do Amapari/AP,4441,1,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Ponta Grossa/PR,95856,64,1595,-1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Ponte Alta do Bom Jesus/TO,593,2,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AP,Pracuúba/AP,600,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Riacho de Santana/RN,1061,0,1,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Santa Luz/PI,607,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,São José de Caiana/PB,632,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,São Pedro dos Crentes/MA,755,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Tangará/RN,1675,0,23,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Tombos/MG,1482,0,21,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Viçosa/AL,2734,1,43,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Várzea/RN,576,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Amargosa/BA,893,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Antas/BA,782,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Araçariguama/SP,3254,9,78,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Boa Vista do Incra/RS,965,2,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Bom Jesus/PI,3961,0,58,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Coari/AM,11906,6,249,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Cordislândia/MG,633,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Ferros/MG,819,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Guaraqueçaba/PR,1333,0,21,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Guaribas/PI,108,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Itapetininga/SP,18288,2,616,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Jerônimo Monteiro/ES,5356,7,58,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Macau/RN,6209,-1,58,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RO,Machadinho D'Oeste/RO,12841,12,132,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Maracaju/MS,12536,5,122,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Maurilândia do Tocantins/TO,770,3,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Milagres/CE,4738,0,67,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SE,Nossa Senhora Aparecida/SE,1078,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Palestina/SP,2720,2,51,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Pinhal de São Bento/PR,790,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Quiterianópolis/CE,2331,-1,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Rolândia/PR,17296,21,308,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Santa Rosa de Viterbo/SP,2511,1,59,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Santo Antônio da Patrulha/RS,10643,15,177,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,São José do Norte/RS,3141,0,56,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Teixeira Soares/PR,2083,1,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Tupanatinga/PE,1733,1,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Alcobaça/BA,20493,25,371,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Barra do Quaraí/RS,1168,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Batalha/PI,1608,3,43,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Bela Vista de Minas/MG,1308,0,29,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Brejinho de Nazaré/TO,1518,1,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Carmolândia/TO,637,2,7,1,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Conceição de Macabu/RJ,3325,0,84,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Davinópolis/GO,320,2,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Diamante do Sul/PR,1131,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Estrela Velha/RS,895,3,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,Fernando Pedroza/RN,660,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Guararema/SP,2583,0,112,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Gurupá/PA,2658,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Ibirapitanga/BA,2350,0,46,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Iraceminha/SC,833,1,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Itapemirim/ES,11056,8,179,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Itaporã/MS,3858,4,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RO,Jaru/RO,13916,3,209,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Laje do Muriaé/RJ,1711,3,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Matipó/MG,2877,0,48,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Mesquita/MG,624,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Nova Xavantina/MT,6447,0,82,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Pedregulho/SP,392,0,27,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Ribeirão Grande/SP,534,0,30,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Santa Teresa/ES,11815,7,80,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Sapopema/PR,1601,3,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Taquarituba/SP,7317,29,121,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Tiradentes do Sul/RS,532,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Treze de Maio/SC,1797,1,20,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Vera Cruz/SP,723,0,49,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Arinos/MG,3254,0,33,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Avaí/SP,835,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Bayeux/PB,13721,42,273,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Belmonte/SC,723,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Campo Erê/SC,2394,1,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RO,Chupinguaia/RO,3082,0,29,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Ciríaco/RS,1517,8,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Coaraci/BA,1877,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Conceição do Canindé/PI,534,1,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Cosmópolis/SP,8035,0,196,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Cristalândia do Piauí/PI,72,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Cruzaltense/RS,325,0,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Esteio/RS,28416,106,423,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Estrela Dalva/MG,768,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Eusébio/CE,18191,9,155,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Grandes Rios/PR,1330,0,19,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Guaraciaba/SC,2727,2,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Iguatemi/MS,1506,1,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Ipueiras/CE,4861,1,68,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Jardim/MS,4828,123,92,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Jesuítas/PR,2143,0,24,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Montauri/RS,448,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Nova Friburgo/RJ,45870,73,1023,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Pintópolis/MG,442,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Ponto Chique/MG,664,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Santa Cruz dos Milagres/PI,289,0,2,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Santa Helena/PB,1343,1,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Santo Afonso/MT,671,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,São Gonçalo do Gurguéia/PI,231,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,São Roque/SP,7206,1,136,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,São Sebastião/AL,2262,3,42,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Tamboril/CE,5930,0,87,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Adamantina/SP,11547,17,190,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Adelândia/GO,704,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Alvorada do Sul/PR,1751,0,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Aperibé/RJ,2201,1,35,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Birigui/SP,31619,64,655,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Bom Jardim/PE,3257,27,75,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Bragança Paulista/SP,47622,232,653,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Codajás/AM,3218,3,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Colatina/ES,52490,48,414,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Conceição dos Ouros/MG,1859,0,40,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Cruz/CE,5583,0,61,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Domingos Mourão/PI,281,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Duque de Caxias/RJ,41472,67,1955,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Frecheirinha/CE,3576,0,26,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Ibiassucê/BA,2542,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Imbaú/PR,2864,0,64,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Jandaia/GO,1938,0,27,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Lucélia/SP,4554,0,82,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Paranã/TO,1131,-4,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Paraíso/SP,1355,0,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Passa Quatro/MG,3576,0,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Paço do Lumiar/MA,3535,0,209,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Pedrão/BA,536,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Sananduva/RS,5922,25,41,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Santana/BA,3670,4,45,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RN,São Bento do Norte/RN,367,0,3,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São José da Safira/MG,574,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São Romão/MG,940,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Altamira do Paraná/PR,611,0,15,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Américo de Campos/SP,1294,0,38,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Beberibe/CE,11611,12,145,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PB,Boqueirão/PB,2649,0,53,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Brazópolis/MG,2114,0,40,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Cambará/PR,6890,5,80,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Cerro Azul/PR,2326,0,56,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Curral de Dentro/MG,1111,0,18,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Formoso/MG,621,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Glória de Dourados/MS,2336,3,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Goianésia do Pará/PA,3763,0,38,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Imperatriz/MA,30172,14,923,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Itaiçaba/CE,2177,0,28,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Jataí/GO,30773,88,444,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Lajedinho/BA,441,0,1,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Londrina/PR,191771,177,2730,4,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Manaquiri/AM,2964,0,55,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Matutina/MG,593,0,8,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Orocó/PE,1888,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Paraíso do Norte/PR,5168,26,52,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Princesa/SC,877,0,13,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Santo Antônio do Pinhal/SP,1575,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Seara/SC,5345,3,42,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MS,Selvíria/MS,971,0,21,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,São José do Calçado/ES,3667,0,88,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RR,São Luiz/RR,1222,2,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Tapurah/MT,4756,0,37,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SC,Vitor Meireles/SC,1022,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Acauã/PI,258,0,3,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Assunção do Piauí/PI,412,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Barra do Chapéu/SP,468,0,16,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Belo Monte/AL,684,0,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Bozano/RS,705,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,Brasil Novo/PA,4975,4,49,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Cocalinho/MT,1973,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AL,Coité do Nóia/AL,783,1,23,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,TO,Dianópolis/TO,3792,-6,45,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Goioerê/PR,5516,1,94,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Guaraçaí/SP,1649,0,30,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Itambé do Mato Dentro/MG,110,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PI,Jacobina do Piauí/PI,632,0,4,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Miracatu/SP,3664,10,86,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Mombaça/CE,5387,0,124,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Montanha/ES,5825,7,75,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Mucugê/BA,1447,1,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,ES,Mucurici/ES,1735,2,11,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Nova Santa Bárbara/PR,993,0,21,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Oratórios/MG,509,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MA,Paraibano/MA,1267,0,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Paverama/RS,1163,6,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Piedade dos Gerais/MG,83,0,9,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Pinheirinho do Vale/RS,921,0,10,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Pitangui/MG,3666,0,115,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Remanso/BA,4576,1,95,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Rio Casca/MG,1863,0,53,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,BA,Santanópolis/BA,1468,0,17,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,São José dos Ausentes/RS,767,0,14,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,São Lourenço/MG,14498,0,182,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PA,São Miguel do Guamá/PA,5606,0,77,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Terra Rica/PR,3922,3,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Terra Roxa/SP,1392,1,40,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Vale do Sol/RS,1417,9,22,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Victor Graeff/RS,814,9,7,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,SP,Zacarias/SP,282,0,12,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PR,Alto Piquiri/PR,2655,-1,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MT,Alto Taquari/MT,1751,0,31,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RJ,Angra dos Reis/RJ,27846,52,621,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Barão de Cocais/MG,8112,0,88,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,RS,Boa Vista do Sul/RS,701,0,5,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Campestre/MG,6268,0,56,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,CE,Caririaçu/CE,2762,2,59,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,PE,Catende/PE,2236,0,77,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,MG,Conceição do Mato Dentro/MG,4887,0,39,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,GO,Diorama/GO,650,0,6,0,2023,3,2025-10-15 20:57:10.032331
2023-03-18,AM,Eirunepé/AM,5911,2,35,0,2023,3,2025-10-15 20:57:10.032331
